cpu_requested,disk_space_requested,mem_requested,number_of_task_requested,time
0.275048,0.0007944649999999998,0.20877400000000002,5,48000000
0.275048,0.0007944649999999998,0.20877400000000002,5,49000000
0.275048,0.0007944649999999998,0.20877400000000002,5,50000000
0.275048,0.0007944649999999998,0.20877400000000002,5,51000000
0.275048,0.0007944649999999998,0.20877400000000002,5,52000000
0.275048,0.0007944649999999998,0.20877400000000002,5,53000000
0.275048,0.0007944649999999998,0.20877400000000002,5,54000000
0.275048,0.0007944649999999998,0.20877400000000002,5,55000000
0.275048,0.0007944649999999998,0.20877400000000002,5,56000000
0.275048,0.0007944649999999998,0.20877400000000002,5,57000000
0.275048,0.0007944649999999998,0.20877400000000002,5,58000000
0.275048,0.0007944649999999998,0.20877400000000002,5,59000000
0.275048,0.0007944649999999998,0.20877400000000002,5,60000000
0.275048,0.0007944649999999998,0.20877400000000002,5,61000000
0.275048,0.0007944649999999998,0.20877400000000002,5,62000000
0.275048,0.0007944649999999998,0.20877400000000002,5,63000000
0.275048,0.0007944649999999998,0.20877400000000002,5,64000000
0.275048,0.0007944649999999998,0.20877400000000002,5,65000000
0.275048,0.0007944649999999998,0.20877400000000002,5,66000000
0.275048,0.0007944649999999998,0.20877400000000002,5,67000000
0.275048,0.0007944649999999998,0.20877400000000002,5,68000000
0.275048,0.0007944649999999998,0.20877400000000002,5,69000000
0.275048,0.0007944649999999998,0.20877400000000002,5,70000000
0.275048,0.0007944649999999998,0.20877400000000002,5,71000000
0.275048,0.0007944649999999998,0.20877400000000002,5,72000000
0.275048,0.0007944649999999998,0.20877400000000002,5,73000000
0.275048,0.0007944649999999998,0.20877400000000002,5,74000000
0.275048,0.0007944649999999998,0.20877400000000002,5,75000000
0.275048,0.0007944649999999998,0.20877400000000002,5,76000000
0.275048,0.0007944649999999998,0.20877400000000002,5,77000000
0.275048,0.0007944649999999998,0.20877400000000002,5,78000000
0.275048,0.0007944649999999998,0.20877400000000002,5,79000000
0.275048,0.0007944649999999998,0.20877400000000002,5,80000000
0.275048,0.0007944649999999998,0.20877400000000002,5,81000000
0.275048,0.0007944649999999998,0.20877400000000002,5,82000000
0.275048,0.0007944649999999998,0.20877400000000002,5,83000000
0.275048,0.0007944649999999998,0.20877400000000002,5,84000000
0.275048,0.0007944649999999998,0.20877400000000002,5,85000000
0.275048,0.0007944649999999998,0.20877400000000002,5,86000000
0.275048,0.0007944649999999998,0.20877400000000002,5,87000000
0.275048,0.0007944649999999998,0.20877400000000002,5,88000000
0.275048,0.0007944649999999998,0.20877400000000002,5,89000000
0.275048,0.0007944649999999998,0.20877400000000002,5,90000000
0.275048,0.0007944649999999998,0.20877400000000002,5,91000000
0.275048,0.0007944649999999998,0.20877400000000002,5,92000000
0.275048,0.0007944649999999998,0.20877400000000002,5,93000000
0.275048,0.0007944649999999998,0.20877400000000002,5,94000000
0.275048,0.0007944649999999998,0.20877400000000002,5,95000000
0.275048,0.0007944649999999998,0.20877400000000002,5,96000000
0.275048,0.0007944649999999998,0.20877400000000002,5,97000000
0.275048,0.0007944649999999998,0.20877400000000002,5,98000000
0.275048,0.0007944649999999998,0.20877400000000002,5,99000000
0.275048,0.0007944649999999998,0.20877400000000002,5,100000000
0.275048,0.0007944649999999998,0.20877400000000002,5,101000000
0.275048,0.0007944649999999998,0.20877400000000002,5,102000000
0.275048,0.0007944649999999998,0.20877400000000002,5,103000000
0.275048,0.0007944649999999998,0.20877400000000002,5,104000000
0.275048,0.0007944649999999998,0.20877400000000002,5,105000000
0.275048,0.0007944649999999998,0.20877400000000002,5,106000000
0.275048,0.0007944649999999998,0.20877400000000002,5,107000000
0.275048,0.0007944649999999998,0.20877400000000002,5,108000000
0.275048,0.0007944649999999998,0.20877400000000002,5,109000000
0.275048,0.0007944649999999998,0.20877400000000002,5,110000000
0.275048,0.0007944649999999998,0.20877400000000002,5,111000000
0.275048,0.0007944649999999998,0.20877400000000002,5,112000000
0.275048,0.0007944649999999998,0.20877400000000002,5,113000000
0.275048,0.0007944649999999998,0.20877400000000002,5,114000000
0.275048,0.0007944649999999998,0.20877400000000002,5,115000000
0.275048,0.0007944649999999998,0.20877400000000002,5,116000000
0.275048,0.0007944649999999998,0.20877400000000002,5,117000000
0.275048,0.0007944649999999998,0.20877400000000002,5,118000000
0.275048,0.0007944649999999998,0.20877400000000002,5,119000000
0.275048,0.0007944649999999998,0.20877400000000002,5,120000000
0.275048,0.0007944649999999998,0.20877400000000002,5,121000000
0.275048,0.0007944649999999998,0.20877400000000002,5,122000000
0.275048,0.0007944649999999998,0.20877400000000002,5,123000000
0.275048,0.0007944649999999998,0.20877400000000002,5,124000000
0.275048,0.0007944649999999998,0.20877400000000002,5,125000000
0.275048,0.0007944649999999998,0.20877400000000002,5,126000000
0.275048,0.0007944649999999998,0.20877400000000002,5,127000000
0.275048,0.0007944649999999998,0.20877400000000002,5,128000000
0.275048,0.0007944649999999998,0.20877400000000002,5,129000000
0.275048,0.0007944649999999998,0.20877400000000002,5,130000000
0.275048,0.0007944649999999998,0.20877400000000002,5,131000000
0.275048,0.0007944649999999998,0.20877400000000002,5,132000000
0.275048,0.0007944649999999998,0.20877400000000002,5,133000000
0.275048,0.0007944649999999998,0.20877400000000002,5,134000000
0.275048,0.0007944649999999998,0.20877400000000002,5,135000000
0.275048,0.0007944649999999998,0.20877400000000002,5,136000000
0.275048,0.0007944649999999998,0.20877400000000002,5,137000000
0.275048,0.0007944649999999998,0.20877400000000002,5,138000000
0.275048,0.0007944649999999998,0.20877400000000002,5,139000000
0.275048,0.0007944649999999998,0.20877400000000002,5,140000000
0.275048,0.0007944649999999998,0.20877400000000002,5,141000000
0.275048,0.0007944649999999998,0.20877400000000002,5,142000000
0.275048,0.0007944649999999998,0.20877400000000002,5,143000000
0.275048,0.0007944649999999998,0.20877400000000002,5,144000000
0.275048,0.0007944649999999998,0.20877400000000002,5,145000000
0.275048,0.0007944649999999998,0.20877400000000002,5,146000000
0.275048,0.0007944649999999998,0.20877400000000002,5,147000000
0.275048,0.0007944649999999998,0.20877400000000002,5,148000000
0.275048,0.0007944649999999998,0.20877400000000002,5,149000000
0.275048,0.0007944649999999998,0.20877400000000002,5,150000000
0.275048,0.0007944649999999998,0.20877400000000002,5,151000000
0.275048,0.0007944649999999998,0.20877400000000002,5,152000000
0.275048,0.0007944649999999998,0.20877400000000002,5,153000000
0.275048,0.0007944649999999998,0.20877400000000002,5,154000000
0.275048,0.0007944649999999998,0.20877400000000002,5,155000000
0.275048,0.0007944649999999998,0.20877400000000002,5,156000000
0.275048,0.0007944649999999998,0.20877400000000002,5,157000000
0.275048,0.0007944649999999998,0.20877400000000002,5,158000000
0.275048,0.0007944649999999998,0.20877400000000002,5,159000000
0.275048,0.0007944649999999998,0.20877400000000002,5,160000000
0.275048,0.0007944649999999998,0.20877400000000002,5,161000000
0.275048,0.0007944649999999998,0.20877400000000002,5,162000000
0.275048,0.0007944649999999998,0.20877400000000002,5,163000000
0.275048,0.0007944649999999998,0.20877400000000002,5,164000000
0.275048,0.0007944649999999998,0.20877400000000002,5,165000000
0.275048,0.0007944649999999998,0.20877400000000002,5,166000000
0.275048,0.0007944649999999998,0.20877400000000002,5,167000000
0.275048,0.0007944649999999998,0.20877400000000002,5,168000000
0.275048,0.0007944649999999998,0.20877400000000002,5,169000000
0.275048,0.0007944649999999998,0.20877400000000002,5,170000000
0.275048,0.0007944649999999998,0.20877400000000002,5,171000000
0.275048,0.0007944649999999998,0.20877400000000002,5,172000000
0.275048,0.0007944649999999998,0.20877400000000002,5,173000000
0.275048,0.0007944649999999998,0.20877400000000002,5,174000000
0.275048,0.0007944649999999998,0.20877400000000002,5,175000000
0.275048,0.0007944649999999998,0.20877400000000002,5,176000000
0.275048,0.0007944649999999998,0.20877400000000002,5,177000000
0.275048,0.0007944649999999998,0.20877400000000002,5,178000000
0.275048,0.0007944649999999998,0.20877400000000002,5,179000000
0.275048,0.0007944649999999998,0.20877400000000002,5,180000000
0.275048,0.0007944649999999998,0.20877400000000002,5,181000000
0.275048,0.0007944649999999998,0.20877400000000002,5,182000000
0.275048,0.0007944649999999998,0.20877400000000002,5,183000000
0.275048,0.0007944649999999998,0.20877400000000002,5,184000000
0.275048,0.0007944649999999998,0.20877400000000002,5,185000000
0.275048,0.0007944649999999998,0.20877400000000002,5,186000000
0.275048,0.0007944649999999998,0.20877400000000002,5,187000000
0.275048,0.0007944649999999998,0.20877400000000002,5,188000000
0.275048,0.0007944649999999998,0.20877400000000002,5,189000000
0.275048,0.0007944649999999998,0.20877400000000002,5,190000000
0.275048,0.0007944649999999998,0.20877400000000002,5,191000000
0.275048,0.0007944649999999998,0.20877400000000002,5,192000000
0.275048,0.0007944649999999998,0.20877400000000002,5,193000000
0.275048,0.0007944649999999998,0.20877400000000002,5,194000000
0.275048,0.0007944649999999998,0.20877400000000002,5,195000000
0.275048,0.0007944649999999998,0.20877400000000002,5,196000000
0.275048,0.0007944649999999998,0.20877400000000002,5,197000000
0.275048,0.0007944649999999998,0.20877400000000002,5,198000000
0.275048,0.0007944649999999998,0.20877400000000002,5,199000000
0.275048,0.0007944649999999998,0.20877400000000002,5,200000000
0.275048,0.0007944649999999998,0.20877400000000002,5,201000000
0.275048,0.0007944649999999998,0.20877400000000002,5,202000000
0.275048,0.0007944649999999998,0.20877400000000002,5,203000000
0.275048,0.0007944649999999998,0.20877400000000002,5,204000000
0.275048,0.0007944649999999998,0.20877400000000002,5,205000000
0.275048,0.0007944649999999998,0.20877400000000002,5,206000000
0.275048,0.0007944649999999998,0.20877400000000002,5,207000000
0.275048,0.0007944649999999998,0.20877400000000002,5,208000000
0.275048,0.0007944649999999998,0.20877400000000002,5,209000000
0.275048,0.0007944649999999998,0.20877400000000002,5,210000000
0.275048,0.0007944649999999998,0.20877400000000002,5,211000000
0.275048,0.0007944649999999998,0.20877400000000002,5,212000000
0.275048,0.0007944649999999998,0.20877400000000002,5,213000000
0.275048,0.0007944649999999998,0.20877400000000002,5,214000000
0.275048,0.0007944649999999998,0.20877400000000002,5,215000000
0.275048,0.0007944649999999998,0.20877400000000002,5,216000000
0.275048,0.0007944649999999998,0.20877400000000002,5,217000000
0.275048,0.0007944649999999998,0.20877400000000002,5,218000000
0.275048,0.0007944649999999998,0.20877400000000002,5,219000000
0.275048,0.0007944649999999998,0.20877400000000002,5,220000000
0.275048,0.0007944649999999998,0.20877400000000002,5,221000000
0.275048,0.0007944649999999998,0.20877400000000002,5,222000000
0.275048,0.0007944649999999998,0.20877400000000002,5,223000000
0.275048,0.0007944649999999998,0.20877400000000002,5,224000000
0.275048,0.0007944649999999998,0.20877400000000002,5,225000000
0.275048,0.0007944649999999998,0.20877400000000002,5,226000000
0.275048,0.0007944649999999998,0.20877400000000002,5,227000000
0.275048,0.0007944649999999998,0.20877400000000002,5,228000000
0.275048,0.0007944649999999998,0.20877400000000002,5,229000000
0.275048,0.0007944649999999998,0.20877400000000002,5,230000000
0.275048,0.0007944649999999998,0.20877400000000002,5,231000000
0.275048,0.0007944649999999998,0.20877400000000002,5,232000000
0.275048,0.0007944649999999998,0.20877400000000002,5,233000000
0.275048,0.0007944649999999998,0.20877400000000002,5,234000000
0.275048,0.0007944649999999998,0.20877400000000002,5,235000000
0.275048,0.0007944649999999998,0.20877400000000002,5,236000000
0.275048,0.0007944649999999998,0.20877400000000002,5,237000000
0.275048,0.0007944649999999998,0.20877400000000002,5,238000000
0.275048,0.0007944649999999998,0.20877400000000002,5,239000000
0.275048,0.0007944649999999998,0.20877400000000002,5,240000000
0.275048,0.0007944649999999998,0.20877400000000002,5,241000000
0.275048,0.0007944649999999998,0.20877400000000002,5,242000000
0.275048,0.0007944649999999998,0.20877400000000002,5,243000000
0.275048,0.0007944649999999998,0.20877400000000002,5,244000000
0.275048,0.0007944649999999998,0.20877400000000002,5,245000000
0.275048,0.0007944649999999998,0.20877400000000002,5,246000000
0.275048,0.0007944649999999998,0.20877400000000002,5,247000000
0.275048,0.0007944649999999998,0.20877400000000002,5,248000000
0.275048,0.0007944649999999998,0.20877400000000002,5,249000000
0.275048,0.0007944649999999998,0.20877400000000002,5,250000000
0.275048,0.0007944649999999998,0.20877400000000002,5,251000000
0.275048,0.0007944649999999998,0.20877400000000002,5,252000000
0.275048,0.0007944649999999998,0.20877400000000002,5,253000000
0.275048,0.0007944649999999998,0.20877400000000002,5,254000000
0.275048,0.0007944649999999998,0.20877400000000002,5,255000000
0.275048,0.0007944649999999998,0.20877400000000002,5,256000000
0.275048,0.0007944649999999998,0.20877400000000002,5,257000000
0.275048,0.0007944649999999998,0.20877400000000002,5,258000000
0.275048,0.0007944649999999998,0.20877400000000002,5,259000000
0.275048,0.0007944649999999998,0.20877400000000002,5,260000000
0.275048,0.0007944649999999998,0.20877400000000002,5,261000000
0.275048,0.0007944649999999998,0.20877400000000002,5,262000000
0.275048,0.0007944649999999998,0.20877400000000002,5,263000000
0.275048,0.0007944649999999998,0.20877400000000002,5,264000000
0.275048,0.0007944649999999998,0.20877400000000002,5,265000000
0.275048,0.0007944649999999998,0.20877400000000002,5,266000000
0.275048,0.0007944649999999998,0.20877400000000002,5,267000000
0.275048,0.0007944649999999998,0.20877400000000002,5,268000000
0.275048,0.0007944649999999998,0.20877400000000002,5,269000000
0.275048,0.0007944649999999998,0.20877400000000002,5,270000000
0.275048,0.0007944649999999998,0.20877400000000002,5,271000000
0.275048,0.0007944649999999998,0.20877400000000002,5,272000000
0.275048,0.0007944649999999998,0.20877400000000002,5,273000000
0.275048,0.0007944649999999998,0.20877400000000002,5,274000000
0.275048,0.0007944649999999998,0.20877400000000002,5,275000000
0.275048,0.0007944649999999998,0.20877400000000002,5,276000000
0.275048,0.0007944649999999998,0.20877400000000002,5,277000000
0.275048,0.0007944649999999998,0.20877400000000002,5,278000000
0.275048,0.0007944649999999998,0.20877400000000002,5,279000000
0.275048,0.0007944649999999998,0.20877400000000002,5,280000000
0.275048,0.0007944649999999998,0.20877400000000002,5,281000000
0.275048,0.0007944649999999998,0.20877400000000002,5,282000000
0.275048,0.0007944649999999998,0.20877400000000002,5,283000000
0.275048,0.0007944649999999998,0.20877400000000002,5,284000000
0.275048,0.0007944649999999998,0.20877400000000002,5,285000000
0.275048,0.0007944649999999998,0.20877400000000002,5,286000000
0.275048,0.0007944649999999998,0.20877400000000002,5,287000000
0.275048,0.0007944649999999998,0.20877400000000002,5,288000000
0.275048,0.0007944649999999998,0.20877400000000002,5,289000000
0.275048,0.0007944649999999998,0.20877400000000002,5,290000000
0.275048,0.0007944649999999998,0.20877400000000002,5,291000000
0.275048,0.0007944649999999998,0.20877400000000002,5,292000000
0.275048,0.0007944649999999998,0.20877400000000002,5,293000000
0.275048,0.0007944649999999998,0.20877400000000002,5,294000000
0.275048,0.0007944649999999998,0.20877400000000002,5,295000000
0.275048,0.0007944649999999998,0.20877400000000002,5,296000000
0.275048,0.0007944649999999998,0.20877400000000002,5,297000000
0.275048,0.0007944649999999998,0.20877400000000002,5,298000000
0.275048,0.0007944649999999998,0.20877400000000002,5,299000000
0.275048,0.0007944649999999998,0.20877400000000002,5,300000000
0.275048,0.0007944649999999998,0.20877400000000002,5,301000000
0.275048,0.0007944649999999998,0.20877400000000002,5,302000000
0.275048,0.0007944649999999998,0.20877400000000002,5,303000000
0.275048,0.0007944649999999998,0.20877400000000002,5,304000000
0.275048,0.0007944649999999998,0.20877400000000002,5,305000000
0.275048,0.0007944649999999998,0.20877400000000002,5,306000000
0.275048,0.0007944649999999998,0.20877400000000002,5,307000000
0.275048,0.0007944649999999998,0.20877400000000002,5,308000000
0.275048,0.0007944649999999998,0.20877400000000002,5,309000000
0.275048,0.0007944649999999998,0.20877400000000002,5,310000000
0.275048,0.0007944649999999998,0.20877400000000002,5,311000000
0.275048,0.0007944649999999998,0.20877400000000002,5,312000000
0.275048,0.0007944649999999998,0.20877400000000002,5,313000000
0.275048,0.0007944649999999998,0.20877400000000002,5,314000000
0.275048,0.0007944649999999998,0.20877400000000002,5,315000000
0.275048,0.0007944649999999998,0.20877400000000002,5,316000000
0.275048,0.0007944649999999998,0.20877400000000002,5,317000000
0.275048,0.0007944649999999998,0.20877400000000002,5,318000000
0.275048,0.0007944649999999998,0.20877400000000002,5,319000000
0.275048,0.0007944649999999998,0.20877400000000002,5,320000000
0.275048,0.0007944649999999998,0.20877400000000002,5,321000000
0.275048,0.0007944649999999998,0.20877400000000002,5,322000000
0.275048,0.0007944649999999998,0.20877400000000002,5,323000000
0.275048,0.0007944649999999998,0.20877400000000002,5,324000000
0.275048,0.0007944649999999998,0.20877400000000002,5,325000000
0.275048,0.0007944649999999998,0.20877400000000002,5,326000000
0.275048,0.0007944649999999998,0.20877400000000002,5,327000000
0.275048,0.0007944649999999998,0.20877400000000002,5,328000000
0.275048,0.0007944649999999998,0.20877400000000002,5,329000000
0.275048,0.0007944649999999998,0.20877400000000002,5,330000000
0.275048,0.0007944649999999998,0.20877400000000002,5,331000000
0.275048,0.0007944649999999998,0.20877400000000002,5,332000000
0.275048,0.0007944649999999998,0.20877400000000002,5,333000000
0.275048,0.0007944649999999998,0.20877400000000002,5,334000000
0.275048,0.0007944649999999998,0.20877400000000002,5,335000000
0.275048,0.0007944649999999998,0.20877400000000002,5,336000000
0.275048,0.0007944649999999998,0.20877400000000002,5,337000000
0.275048,0.0007944649999999998,0.20877400000000002,5,338000000
0.275048,0.0007944649999999998,0.20877400000000002,5,339000000
0.275048,0.0007944649999999998,0.20877400000000002,5,340000000
0.275048,0.0007944649999999998,0.20877400000000002,5,341000000
0.275048,0.0007944649999999998,0.20877400000000002,5,342000000
0.275048,0.0007944649999999998,0.20877400000000002,5,343000000
0.275048,0.0007944649999999998,0.20877400000000002,5,344000000
0.275048,0.0007944649999999998,0.20877400000000002,5,345000000
0.275048,0.0007944649999999998,0.20877400000000002,5,346000000
0.275048,0.0007944649999999998,0.20877400000000002,5,347000000
0.275048,0.0007944649999999998,0.20877400000000002,5,348000000
0.275048,0.0007944649999999998,0.20877400000000002,5,349000000
0.275048,0.0007944649999999998,0.20877400000000002,5,350000000
0.275048,0.0007944649999999998,0.20877400000000002,5,351000000
0.275048,0.0007944649999999998,0.20877400000000002,5,352000000
0.275048,0.0007944649999999998,0.20877400000000002,5,353000000
0.275048,0.0007944649999999998,0.20877400000000002,5,354000000
0.275048,0.0007944649999999998,0.20877400000000002,5,355000000
0.275048,0.0007944649999999998,0.20877400000000002,5,356000000
0.275048,0.0007944649999999998,0.20877400000000002,5,357000000
0.275048,0.0007944649999999998,0.20877400000000002,5,358000000
0.275048,0.0007944649999999998,0.20877400000000002,5,359000000
0.275048,0.0007944649999999998,0.20877400000000002,5,360000000
0.275048,0.0007944649999999998,0.20877400000000002,5,361000000
0.275048,0.0007944649999999998,0.20877400000000002,5,362000000
0.275048,0.0007944649999999998,0.20877400000000002,5,363000000
0.275048,0.0007944649999999998,0.20877400000000002,5,364000000
0.275048,0.0007944649999999998,0.20877400000000002,5,365000000
0.275048,0.0007944649999999998,0.20877400000000002,5,366000000
0.275048,0.0007944649999999998,0.20877400000000002,5,367000000
0.275048,0.0007944649999999998,0.20877400000000002,5,368000000
0.275048,0.0007944649999999998,0.20877400000000002,5,369000000
0.275048,0.0007944649999999998,0.20877400000000002,5,370000000
0.275048,0.0007944649999999998,0.20877400000000002,5,371000000
0.275048,0.0007944649999999998,0.20877400000000002,5,372000000
0.275048,0.0007944649999999998,0.20877400000000002,5,373000000
0.275048,0.0007944649999999998,0.20877400000000002,5,374000000
0.275048,0.0007944649999999998,0.20877400000000002,5,375000000
0.275048,0.0007944649999999998,0.20877400000000002,5,376000000
0.275048,0.0007944649999999998,0.20877400000000002,5,377000000
0.275048,0.0007944649999999998,0.20877400000000002,5,378000000
0.275048,0.0007944649999999998,0.20877400000000002,5,379000000
0.275048,0.0007944649999999998,0.20877400000000002,5,380000000
0.275048,0.0007944649999999998,0.20877400000000002,5,381000000
0.275048,0.0007944649999999998,0.20877400000000002,5,382000000
0.275048,0.0007944649999999998,0.20877400000000002,5,383000000
0.275048,0.0007944649999999998,0.20877400000000002,5,384000000
0.275048,0.0007944649999999998,0.20877400000000002,5,385000000
0.275048,0.0007944649999999998,0.20877400000000002,5,386000000
0.275048,0.0007944649999999998,0.20877400000000002,5,387000000
0.275048,0.0007944649999999998,0.20877400000000002,5,388000000
0.275048,0.0007944649999999998,0.20877400000000002,5,389000000
0.275048,0.0007944649999999998,0.20877400000000002,5,390000000
0.275048,0.0007944649999999998,0.20877400000000002,5,391000000
0.275048,0.0007944649999999998,0.20877400000000002,5,392000000
0.275048,0.0007944649999999998,0.20877400000000002,5,393000000
0.275048,0.0007944649999999998,0.20877400000000002,5,394000000
0.275048,0.0007944649999999998,0.20877400000000002,5,395000000
0.275048,0.0007944649999999998,0.20877400000000002,5,396000000
0.275048,0.0007944649999999998,0.20877400000000002,5,397000000
0.275048,0.0007944649999999998,0.20877400000000002,5,398000000
0.275048,0.0007944649999999998,0.20877400000000002,5,399000000
0.275048,0.0007944649999999998,0.20877400000000002,5,400000000
0.275048,0.0007944649999999998,0.20877400000000002,5,401000000
0.275048,0.0007944649999999998,0.20877400000000002,5,402000000
0.275048,0.0007944649999999998,0.20877400000000002,5,403000000
0.275048,0.0007944649999999998,0.20877400000000002,5,404000000
0.275048,0.0007944649999999998,0.20877400000000002,5,405000000
0.275048,0.0007944649999999998,0.20877400000000002,5,406000000
0.275048,0.0007944649999999998,0.20877400000000002,5,407000000
0.275048,0.0007944649999999998,0.20877400000000002,5,408000000
0.275048,0.0007944649999999998,0.20877400000000002,5,409000000
0.275048,0.0007944649999999998,0.20877400000000002,5,410000000
0.275048,0.0007944649999999998,0.20877400000000002,5,411000000
0.275048,0.0007944649999999998,0.20877400000000002,5,412000000
0.275048,0.0007944649999999998,0.20877400000000002,5,413000000
0.275048,0.0007944649999999998,0.20877400000000002,5,414000000
0.275048,0.0007944649999999998,0.20877400000000002,5,415000000
0.275048,0.0007944649999999998,0.20877400000000002,5,416000000
0.275048,0.0007944649999999998,0.20877400000000002,5,417000000
0.275048,0.0007944649999999998,0.20877400000000002,5,418000000
0.275048,0.0007944649999999998,0.20877400000000002,5,419000000
0.275048,0.0007944649999999998,0.20877400000000002,5,420000000
0.275048,0.0007944649999999998,0.20877400000000002,5,421000000
0.275048,0.0007944649999999998,0.20877400000000002,5,422000000
0.275048,0.0007944649999999998,0.20877400000000002,5,423000000
0.275048,0.0007944649999999998,0.20877400000000002,5,424000000
0.275048,0.0007944649999999998,0.20877400000000002,5,425000000
0.275048,0.0007944649999999998,0.20877400000000002,5,426000000
0.275048,0.0007944649999999998,0.20877400000000002,5,427000000
0.275048,0.0007944649999999998,0.20877400000000002,5,428000000
0.275048,0.0007944649999999998,0.20877400000000002,5,429000000
0.275048,0.0007944649999999998,0.20877400000000002,5,430000000
0.275048,0.0007944649999999998,0.20877400000000002,5,431000000
0.275048,0.0007944649999999998,0.20877400000000002,5,432000000
0.275048,0.0007944649999999998,0.20877400000000002,5,433000000
0.275048,0.0007944649999999998,0.20877400000000002,5,434000000
0.275048,0.0007944649999999998,0.20877400000000002,5,435000000
0.275048,0.0007944649999999998,0.20877400000000002,5,436000000
0.275048,0.0007944649999999998,0.20877400000000002,5,437000000
0.275048,0.0007944649999999998,0.20877400000000002,5,438000000
0.275048,0.0007944649999999998,0.20877400000000002,5,439000000
0.275048,0.0007944649999999998,0.20877400000000002,5,440000000
0.275048,0.0007944649999999998,0.20877400000000002,5,441000000
0.275048,0.0007944649999999998,0.20877400000000002,5,442000000
0.275048,0.0007944649999999998,0.20877400000000002,5,443000000
0.275048,0.0007944649999999998,0.20877400000000002,5,444000000
0.275048,0.0007944649999999998,0.20877400000000002,5,445000000
0.275048,0.0007944649999999998,0.20877400000000002,5,446000000
0.275048,0.0007944649999999998,0.20877400000000002,5,447000000
0.275048,0.0007944649999999998,0.20877400000000002,5,448000000
0.275048,0.0007944649999999998,0.20877400000000002,5,449000000
0.275048,0.0007944649999999998,0.20877400000000002,5,450000000
0.275048,0.0007944649999999998,0.20877400000000002,5,451000000
0.275048,0.0007944649999999998,0.20877400000000002,5,452000000
0.275048,0.0007944649999999998,0.20877400000000002,5,453000000
0.275048,0.0007944649999999998,0.20877400000000002,5,454000000
0.275048,0.0007944649999999998,0.20877400000000002,5,455000000
0.275048,0.0007944649999999998,0.20877400000000002,5,456000000
0.275048,0.0007944649999999998,0.20877400000000002,5,457000000
0.275048,0.0007944649999999998,0.20877400000000002,5,458000000
0.275048,0.0007944649999999998,0.20877400000000002,5,459000000
0.275048,0.0007944649999999998,0.20877400000000002,5,460000000
0.275048,0.0007944649999999998,0.20877400000000002,5,461000000
0.275048,0.0007944649999999998,0.20877400000000002,5,462000000
0.275048,0.0007944649999999998,0.20877400000000002,5,463000000
